UE1_throughput_lag1,UE1_throughput_lag2,UE1_throughput_lag3,UE1-Jitter,UE1-CQI
0.3084870149213313,0.31416037046063855,0.17024128686327078,0.19783030084047812,0.26666666666666666
0.4265713434614239,0.3084870149213313,0.31416037046063855,0.19626918469617258,0.4
0.32558832290735773,0.4265713434614239,0.3084870149213313,0.5032242476201569,0.26666666666666666
0.2659436184905354,0.32558832290735773,0.4265713434614239,0.58000520256454,0.6
0.26458959568879137,0.2659436184905354,0.32558832290735773,0.5253415538949967,0.7333333333333333
0.3992471633222303,0.26458959568879137,0.2659436184905354,0.30318835348524903,0.5333333333333333
0.32780892030221787,0.3992471633222303,0.26458959568879137,0.36868903317554147,0.3333333333333333
0.32182413951850947,0.32780892030221787,0.3992471633222303,0.3674683161005059,0.4
0.2225607279226582,0.32182413951850947,0.32780892030221787,0.23204433586674084,0.4666666666666667
0.2363988409564817,0.2225607279226582,0.32182413951850947,0.3919441587611602,0.4666666666666667
0.2769653640967314,0.2363988409564817,0.2225607279226582,0.48544630354169394,0.4666666666666667
0.3260486906599507,0.2769653640967314,0.2363988409564817,0.3867235117271397,0.2
0.17659165380345004,0.3260486906599507,0.2769653640967314,0.7159717955377258,0.4
0.23209304844693585,0.17659165380345004,0.3260486906599507,0.2249399127469452,0.6
0.128347821377312,0.23209304844693585,0.17659165380345004,0.21720900696416132,0.5333333333333333
0.1757927803504211,0.128347821377312,0.23209304844693585,0.24088280874932738,0.4666666666666667
0.18543342269883825,0.1757927803504211,0.128347821377312,0.34319352856871166,0.6
0.11302028326157013,0.18543342269883825,0.1757927803504211,0.14368277203384833,0.4
0.21244617759363066,0.11302028326157013,0.18543342269883825,0.5400822368758408,0.6666666666666666
0.19409916862999974,0.21244617759363066,0.11302028326157013,0.19680281879239878,0.4
